led_id,row,col,brightness,r,g,b,interpolated,detection_method,measurement_method
912,28,15,138.42329752066115,84.02479338842976,161.15702479338842,164.04132231404958,False,grid,direct
913,28,16,158.92147933884297,98.40495867768595,184.16528925619835,187.6611570247934,False,grid,direct
914,28,17,164.65989256198344,102.15702479338843,190.59504132231405,195.0495867768595,False,grid,direct
915,28,18,167.0466694214876,106.56198347107438,192.22314049586777,196.0495867768595,False,grid,direct
916,28,19,167.55823140495866,108.38842975206612,191.9090909090909,197.36363636363637,False,grid,direct
917,28,20,161.52381818181817,96.51239669421487,188.36363636363637,193.83471074380165,False,grid,direct
918,28,21,160.8140743801653,87.75206611570248,191.1818181818182,196.07438016528926,False,grid,direct
919,28,22,160.359347107438,86.15702479338843,191.15702479338842,196.39669421487602,False,grid,direct
920,28,23,151.8271487603306,72.07438016528926,184.95867768595042,190.40495867768595,False,grid,direct
921,28,24,159.06080165289256,88.45454545454545,188.52892561983472,192.51239669421489,False,grid,direct
922,28,25,154.06099999999998,82.90082644628099,183.63636363636363,188.41322314049586,False,grid,direct
923,28,26,63.59809917355371,0.0,89.07438016528926,99.22314049586777,False,grid,direct
924,28,27,164.19361983471072,98.62809917355372,191.20661157024793,197.06611570247935,False,grid,direct
925,28,28,69.47911570247933,7.760330578512397,94.57851239669421,102.11570247933884,False,grid,direct
926,28,29,66.63474380165289,17.8099173553719,86.1900826446281,94.0,False,grid,direct
927,28,30,75.36719008264463,29.983471074380166,93.68595041322314,100.07438016528926,False,grid,direct
928,28,31,79.78290082644627,49.107438016528924,92.50413223140495,94.73553719008264,False,grid,direct
929,29,0,151.95181818181817,85.23140495867769,179.62809917355372,184.43801652892563,False,grid,direct
930,29,1,144.129826446281,76.42148760330579,172.34710743801654,176.4214876033058,False,grid,direct
931,29,2,135.6848429752066,72.56198347107438,161.83471074380165,166.59504132231405,False,grid,direct
932,29,3,125.03042975206611,67.28099173553719,148.71900826446281,154.5206611570248,False,grid,direct
933,29,4,118.8147438016529,64.25619834710744,141.21487603305786,146.5702479338843,False,grid,direct
934,29,5,129.83928099173554,70.19834710743801,154.55371900826447,159.0082644628099,False,grid,direct
935,29,6,136.0817603305785,73.65289256198348,161.56198347107437,168.6198347107438,False,grid,direct
936,29,7,139.38156198347107,73.27272727272727,166.55371900826447,172.8595041322314,False,grid,direct
937,29,8,63.24495041322314,7.1570247933884295,85.62809917355372,95.09917355371901,False,grid,direct
938,29,9,37.58940495867768,0.768595041322314,52.239669421487605,58.72727272727273,False,grid,direct
939,29,10,153.60080991735538,96.59504132231405,177.40495867768595,180.54545454545453,False,grid,direct
940,29,11,189.06356198347106,125.9090909090909,215.15702479338842,220.34710743801654,False,grid,direct
941,29,12,176.896520661157,105.6198347107438,206.6694214876033,210.53719008264463,False,grid,direct
942,29,13,65.34588429752066,11.603305785123966,87.33884297520662,93.05785123966942,False,grid,direct
943,29,14,23.89507438016529,0.0,33.768595041322314,35.72727272727273,False,grid,direct
944,29,15,135.57464462809918,78.3801652892562,159.20661157024793,163.900826446281,False,grid,direct
945,29,16,162.20374380165288,95.91735537190083,189.61157024793388,194.93388429752065,False,grid,direct
946,29,17,172.1749421487603,108.23140495867769,198.72727272727272,203.16528925619835,False,grid,direct
947,29,18,173.65629752066116,106.09917355371901,201.55371900826447,207.19834710743802,False,grid,direct
948,29,19,173.24396694214875,103.62809917355372,202.30578512396696,206.1900826446281,False,grid,direct
949,29,20,174.15566115702478,103.80165289256199,203.28099173553719,208.71074380165288,False,grid,direct
950,29,21,149.28503305785125,82.33884297520662,176.82644628099175,183.05785123966942,False,grid,direct
951,29,22,140.18410743801653,76.02479338842976,166.74380165289256,171.70247933884298,False,grid,direct
952,29,23,129.03339669421487,61.388429752066116,156.96694214876032,162.6198347107438,False,grid,direct
953,29,24,143.2678429752066,83.34710743801652,167.86776859504133,173.7603305785124,False,grid,direct
954,29,25,137.63314876033058,76.48760330578513,162.72727272727272,168.79338842975207,False,grid,direct
955,29,26,48.74736363636364,0.10743801652892562,68.52892561983471,74.46280991735537,False,grid,direct
956,29,27,140.85880165289257,84.4297520661157,164.12396694214877,169.06611570247935,False,grid,direct
957,29,28,56.03338016528926,11.768595041322314,73.49586776859505,82.21487603305785,False,grid,direct
958,29,29,47.54846280991735,17.537190082644628,59.27272727272727,65.89256198347107,False,grid,direct
959,29,30,50.954636363636354,28.06611570247934,60.04132231404959,64.19834710743801,False,grid,direct
960,29,31,63.254570247933884,43.67768595041322,70.77685950413223,75.86776859504133,False,grid,direct
961,30,0,153.70671074380166,88.99173553719008,180.36363636363637,186.1818181818182,False,grid,direct
962,30,1,147.08478512396695,81.8099173553719,173.91735537190084,180.12396694214877,False,grid,direct
963,30,2,146.51402479338842,88.06611570247934,170.35537190082644,177.0495867768595,False,grid,direct
964,30,3,133.18256198347106,74.84297520661157,157.35537190082644,161.72727272727272,False,grid,direct
965,30,4,133.315173553719,76.6198347107438,156.40495867768595,163.12396694214877,False,grid,direct
966,30,5,131.49589256198345,73.78512396694215,155.16528925619835,160.98347107438016,False,grid,direct
967,30,6,140.8292644628099,78.13223140495867,166.68595041322314,172.13223140495867,False,grid,direct
968,30,7,145.28370247933884,80.94214876033058,171.8512396694215,177.2396694214876,False,grid,direct
969,30,8,68.28122314049587,11.421487603305785,91.2892561983471,98.94214876033058,False,grid,direct
970,30,9,49.20152892561983,3.669421487603306,67.84297520661157,72.63636363636364,False,grid,direct
971,30,10,152.90763636363633,91.92561983471074,178.35537190082644,181.8181818181818,False,grid,direct
972,30,11,198.5088925619835,136.10743801652893,224.45454545454547,228.5785123966942,False,grid,direct
973,30,12,184.3332727272727,113.12396694214875,213.86776859504133,219.02479338842974,False,grid,direct
974,30,13,74.90777685950414,16.123966942148762,99.10743801652893,104.47933884297521,False,grid,direct
975,30,14,30.690628099173555,0.12396694214876033,42.88429752066116,48.074380165289256,False,grid,direct
976,30,15,145.62573553719008,88.13223140495867,169.0909090909091,175.59504132231405,False,grid,direct
977,30,16,169.5471074380165,104.04132231404958,196.65289256198346,201.78512396694214,False,grid,direct
978,30,17,175.24682644628098,108.14876033057851,203.0909090909091,207.8595041322314,False,grid,direct
979,30,18,180.59214876033056,110.83471074380165,209.8595041322314,212.8512396694215,False,grid,direct
980,30,19,177.0801900826446,106.76859504132231,206.41322314049586,210.45454545454547,False,grid,direct
981,30,20,177.6279338842975,106.52066115702479,207.2479338842975,211.61157024793388,False,grid,direct
982,30,21,150.68601652892562,81.79338842975207,179.0495867768595,185.3305785123967,False,grid,direct
983,30,22,140.5952396694215,76.77685950413223,166.72727272727272,173.4214876033058,False,grid,direct
984,30,23,131.11574380165288,65.82644628099173,157.78512396694214,165.03305785123968,False,grid,direct
985,30,24,143.32597520661156,82.78512396694215,168.31404958677686,173.44628099173553,False,grid,direct
986,30,25,136.0423305785124,76.55371900826447,160.20661157024793,167.64462809917356,False,grid,direct
987,30,26,49.87734710743802,1.3305785123966942,69.53719008264463,75.97520661157024,False,grid,direct
988,30,27,139.5522561983471,83.74380165289256,162.51239669421489,167.70247933884298,False,grid,direct
989,30,28,55.2938347107438,13.702479338842975,72.01652892561984,78.27272727272727,False,grid,direct
990,30,29,46.1590826446281,22.25619834710744,55.65289256198347,59.96694214876033,False,grid,direct
991,30,30,41.17580165289256,20.71900826446281,48.86776859504132,55.22314049586777,False,grid,direct
992,30,31,48.55652892561984,28.05785123966942,56.6198347107438,60.80165289256198,False,grid,direct
993,31,0,155.1137520661157,92.7603305785124,180.94214876033058,185.6611570247934,False,grid,direct
994,31,1,149.81660330578512,86.00826446280992,176.03305785123968,182.1818181818182,False,grid,direct
995,31,2,142.47746280991734,80.54545454545455,168.15702479338842,172.68595041322314,False,grid,direct
996,31,3,136.507652892562,78.12396694214875,160.5702479338843,165.73553719008265,False,grid,direct
997,31,4,136.31347107438017,75.95867768595042,160.8512396694215,168.26446280991735,False,grid,direct
998,31,5,139.39286776859504,76.79338842975207,164.8181818181818,172.6611570247934,False,grid,direct
999,31,6,145.79404958677685,80.18181818181819,172.95867768595042,178.0082644628099,False,grid,direct
1000,31,7,145.43411570247935,81.91735537190083,171.30578512396696,178.8099173553719,False,grid,direct
1001,31,8,76.37485123966941,15.231404958677686,101.73553719008264,106.15702479338843,False,grid,direct
1002,31,9,65.26514876033058,12.421487603305785,86.87603305785125,92.58677685950413,False,grid,direct
1003,31,10,163.4410082644628,104.98347107438016,187.56198347107437,192.56198347107437,False,grid,direct
1004,31,11,202.46771074380166,140.15702479338842,228.4297520661157,232.21487603305786,False,grid,direct
1005,31,12,195.15056198347108,129.16528925619835,222.43801652892563,227.71074380165288,False,grid,direct
1006,31,13,82.93641322314049,24.636363636363637,106.81818181818181,112.87603305785125,False,grid,direct
1007,31,14,38.17069421487603,1.2644628099173554,53.049586776859506,58.35537190082645,False,grid,direct
1008,31,15,155.78158677685948,94.75206611570248,180.98347107438016,186.08264462809916,False,grid,direct
1009,31,16,184.92814049586778,121.11570247933884,211.60330578512398,214.94214876033058,False,grid,direct
1010,31,17,182.68186776859503,119.02479338842976,209.07438016528926,213.74380165289256,False,grid,direct
1011,31,18,180.57431404958677,114.18181818181819,208.13223140495867,212.8099173553719,False,grid,direct
1012,31,19,178.15090082644628,107.07438016528926,207.71074380165288,212.36363636363637,False,grid,direct
1013,31,20,182.06410743801652,115.73553719008264,209.69421487603304,213.7603305785124,False,grid,direct
1014,31,21,157.79723140495867,88.70247933884298,186.099173553719,193.28925619834712,False,grid,direct
1015,31,22,149.77161157024796,82.9504132231405,177.12396694214877,184.1900826446281,False,grid,direct
1016,31,23,143.40306611570247,75.3801652892562,171.5206611570248,177.03305785123968,False,grid,direct
1017,31,24,149.69590909090908,90.4297520661157,173.74380165289256,181.31404958677686,False,grid,direct
1018,31,25,150.3054132231405,90.6694214876033,174.51239669421489,182.07438016528926,False,grid,direct
1019,31,26,55.85545454545455,10.115702479338843,73.86776859504133,83.07438016528926,False,grid,direct
1020,31,27,151.1525785123967,97.69421487603306,173.11570247933884,178.27272727272728,False,grid,direct
1021,31,28,56.70247107438016,22.611570247933884,70.17355371900827,76.75206611570248,False,grid,direct
1022,31,29,37.0414214876033,13.950413223140496,46.19834710743802,50.45454545454545,False,grid,direct
1023,31,30,36.91664462809917,21.09090909090909,42.84297520661157,47.90909090909091,False,grid,direct
1024,31,31,48.0726694214876,34.18181818181818,53.51239669421488,56.49586776859504,False,grid,direct
